id_venda;id_cliente;id_produto;categoria;subcategoria;quantidade;custo_unitario;preco_unitario;receita;lucro;forma_pagamento;canal_venda;regiao;estado;data_venda;ano;mes;anomes
4400;28396;4106;Móveis;Cadeiras;3;293,87;367,91;1103,73;222,12;Dinheiro;Loja Física;Sul;SC;2019-02-14;2019;2;201902
4401;91028;5490;Móveis;Mesas;1;393,14;683,29;683,29;290,15;PIX;Loja Física;Centro-Oeste;PA;2024-12-31;2024;12;202412
4402;56686;4698;Vestuário;Tênis;5;271,86;423,19;2115,95;756,65;Dinheiro;E-commerce;Nordeste;PA;2017-04-20;2017;4;201704
4403;89985;3594;Alimentos;Mercearia;7;297,6;453,29;3173,03;1089,83;PIX;E-commerce;Norte;SP;2023-05-31;2023;5;202305
4404;81525;4722;Eletrônicos;Celulares;1;323,41;624,09;624,09;300,68;Dinheiro;Loja Física;Sul;PR;2024-09-10;2024;9;202409
4405;66172;3070;Eletrônicos;Acessórios;6;330,94;713,87;4283,22;2297,58;Cartão Crédito;Loja Física;Nordeste;BA;2018-12-29;2018;12;201812
4406;80923;5280;Escritório;Organização;8;351,47;828,02;6624,16;3812,4;Boleto;Marketplace;Norte;MG;2016-09-28;2016;9;201609
4407;49817;6406;Eletrônicos;Celulares;3;160,62;363,07;1089,21;607,35;Boleto;Marketplace;Nordeste;ES;2016-04-23;2016;4;201604
4408;41960;5829;Móveis;Mesas;5;157,29;290,49;1452,45;666;PIX;Marketplace;Centro-Oeste;RS;2018-10-20;2018;10;201810
4409;88366;7970;Eletrônicos;TVs;5;160,92;246,71;1233,55;428,95;Dinheiro;Loja Física;Sudeste;PR;2022-08-13;2022;8;202208
4410;64164;7582;Escritório;Impressão;3;283,65;592,03;1776,09;925,14;Cartão Débito;E-commerce;Centro-Oeste;RJ;2022-05-02;2022;5;202205
4411;77406;2875;Móveis;Armários;9;361,27;669,77;6027,93;2776,5;Cartão Crédito;Loja Física;Nordeste;CE;2016-08-27;2016;8;201608
4412;14910;5468;Escritório;Papelaria;10;70,89;102,31;1023,1;314,2;Cartão Crédito;Marketplace;Sudeste;BA;2021-03-13;2021;3;202103
4413;98670;1954;Vestuário;Tênis;1;374,3;759,86;759,86;385,56;Boleto;Loja Física;Sul;GO;2019-01-20;2019;1;201901
4414;87506;5949;Eletrônicos;Notebooks;8;259,48;607,62;4860,96;2785,12;Dinheiro;E-commerce;Sul;PA;2021-10-15;2021;10;202110
4415;68572;3471;Alimentos;Snacks;1;276,94;388,27;388,27;111,33;Cartão Crédito;Marketplace;Sul;MG;2022-11-13;2022;11;202211
4416;13340;9539;Vestuário;Calças;1;251,91;456,85;456,85;204,94;PIX;E-commerce;Centro-Oeste;SP;2020-04-29;2020;4;202004
4417;50657;7726;Escritório;Informática;2;117,97;288,87;577,74;341,8;Boleto;Marketplace;Sul;RS;2015-06-30;2015;6;201506
4418;50062;9889;Alimentos;Congelados;5;198,01;412,55;2062,75;1072,7;Dinheiro;Loja Física;Sudeste;MG;2022-05-03;2022;5;202205
4419;56910;3605;Móveis;Mesas;8;155,5;219,87;1758,96;514,96;PIX;Marketplace;Sudeste;MT;2016-11-18;2016;11;201611
4420;23971;2572;Eletrônicos;TVs;1;325,44;792,45;792,45;467,01;Dinheiro;Marketplace;Nordeste;BA;2021-08-20;2021;8;202108
4421;98034;9432;Alimentos;Congelados;3;158,06;305,53;916,59;442,41;Dinheiro;Marketplace;Nordeste;SP;2016-12-10;2016;12;201612
4422;73119;7326;Eletrônicos;Celulares;8;495,03;797,35;6378,8;2418,56;Cartão Débito;Marketplace;Nordeste;GO;2023-08-24;2023;8;202308
4423;62047;3539;Eletrônicos;Acessórios;1;232,85;336,37;336,37;103,52;Cartão Débito;Marketplace;Sudeste;CE;2022-03-30;2022;3;202203
4424;52336;9685;Alimentos;Snacks;8;10,35;25,62;204,96;122,16;PIX;Marketplace;Sul;ES;2016-06-04;2016;6;201606
4425;31029;6544;Alimentos;Bebidas;2;274,3;561,22;1122,44;573,84;Boleto;Loja Física;Nordeste;SP;2021-05-01;2021;5;202105
4426;81244;6364;Escritório;Organização;5;453,46;1113,64;5568,2;3300,9;Dinheiro;E-commerce;Norte;SP;2024-02-21;2024;2;202402
4427;90456;5452;Móveis;Cadeiras;1;438,17;1047,25;1047,25;609,08;PIX;Marketplace;Norte;AM;2017-04-21;2017;4;201704
4428;59337;9505;Alimentos;Congelados;5;455,4;1066,27;5331,35;3054,35;Cartão Crédito;Marketplace;Nordeste;GO;2022-04-10;2022;4;202204
4429;40675;5773;Vestuário;Jaquetas;5;14;29,16;145,8;75,8;PIX;E-commerce;Sul;DF;2022-07-05;2022;7;202207
4430;83286;1639;Alimentos;Mercearia;5;242,51;501,36;2506,8;1294,25;Cartão Débito;Marketplace;Norte;CE;2021-10-07;2021;10;202110
4431;56859;2316;Alimentos;Congelados;2;363,12;708,84;1417,68;691,44;PIX;Loja Física;Centro-Oeste;ES;2023-01-27;2023;1;202301
4432;86698;6183;Móveis;Mesas;8;410,87;755,3;6042,4;2755,44;PIX;Marketplace;Sul;PE;2024-01-02;2024;1;202401
4433;78879;8107;Móveis;Sofás;10;312,7;588,16;5881,6;2754,6;PIX;Marketplace;Centro-Oeste;MG;2019-09-01;2019;9;201909
4434;27848;9964;Vestuário;Tênis;3;444,44;964,51;2893,53;1560,21;Dinheiro;Loja Física;Norte;CE;2017-12-21;2017;12;201712
4435;10783;7523;Móveis;Mesas;7;314,99;667,26;4670,82;2465,89;PIX;Marketplace;Centro-Oeste;PA;2019-05-21;2019;5;201905
4436;87440;1629;Alimentos;Mercearia;6;230,27;548,58;3291,48;1909,86;PIX;Loja Física;Centro-Oeste;PE;2017-12-29;2017;12;201712
4437;36434;6928;Móveis;Armários;3;197,68;289,88;869,64;276,6;PIX;Marketplace;Sudeste;GO;2016-05-16;2016;5;201605
4438;94376;9810;Eletrônicos;Celulares;5;34,49;85,23;426,15;253,7;PIX;E-commerce;Sul;AM;2020-04-02;2020;4;202004
4439;64403;2803;Móveis;Mesas;4;311,48;580,66;2322,64;1076,72;PIX;E-commerce;Sul;SP;2017-06-27;2017;6;201706
4440;42931;4832;Vestuário;Calças;4;209,45;354,96;1419,84;582,04;Cartão Crédito;E-commerce;Nordeste;RS;2016-07-15;2016;7;201607
4441;27063;3109;Vestuário;Tênis;9;48,09;116,57;1049,13;616,32;Cartão Débito;Loja Física;Sudeste;BA;2017-05-02;2017;5;201705
4442;73873;2413;Vestuário;Jaquetas;10;178,63;297,34;2973,4;1187,1;Dinheiro;E-commerce;Nordeste;MG;2020-10-01;2020;10;202010
4443;95997;4593;Eletrônicos;Notebooks;4;315,57;720,83;2883,32;1621,04;Cartão Débito;Loja Física;Sudeste;CE;2020-02-10;2020;2;202002
4444;78816;9066;Móveis;Sofás;9;454,45;673,5;6061,5;1971,45;Cartão Débito;Loja Física;Norte;AM;2024-10-25;2024;10;202410
4445;30208;8155;Vestuário;Tênis;7;434,18;550,74;3855,18;815,92;Dinheiro;E-commerce;Norte;DF;2017-12-03;2017;12;201712
4446;93115;4555;Alimentos;Bebidas;5;393,71;979,7;4898,5;2929,95;Cartão Débito;E-commerce;Sudeste;RJ;2024-08-14;2024;8;202408
4447;32173;2768;Vestuário;Tênis;9;84,92;168,9;1520,1;755,82;PIX;E-commerce;Sudeste;PE;2019-05-30;2019;5;201905
4448;87749;4869;Vestuário;Calças;6;394;910,86;5465,16;3101,16;Cartão Crédito;Loja Física;Nordeste;SC;2016-01-10;2016;1;201601
4449;96460;2744;Alimentos;Mercearia;1;61,98;95,47;95,47;33,49;Boleto;E-commerce;Sul;AM;2022-09-02;2022;9;202209
4450;48413;5236;Eletrônicos;Acessórios;9;370,95;544,1;4896,9;1558,35;Dinheiro;Loja Física;Sul;DF;2022-06-23;2022;6;202206
4451;26148;7636;Alimentos;Mercearia;8;237,56;548,02;4384,16;2483,68;Boleto;Marketplace;Sul;PE;2023-02-17;2023;2;202302
4452;28486;1557;Eletrônicos;TVs;4;288,04;595,79;2383,16;1231;Dinheiro;Loja Física;Centro-Oeste;DF;2020-11-02;2020;11;202011
4453;61941;5997;Eletrônicos;TVs;1;289,32;719,83;719,83;430,51;Cartão Crédito;Loja Física;Norte;BA;2020-01-06;2020;1;202001
4454;76683;5944;Móveis;Mesas;9;42,02;67,82;610,38;232,2;Boleto;Loja Física;Sudeste;SC;2023-08-18;2023;8;202308
4455;15206;6636;Móveis;Sofás;5;270,73;390,76;1953,8;600,15;Dinheiro;Loja Física;Norte;RS;2019-11-28;2019;11;201911
4456;15577;3094;Alimentos;Congelados;9;101,97;181,6;1634,4;716,67;PIX;E-commerce;Norte;PR;2021-10-28;2021;10;202110
4457;70851;1309;Móveis;Armários;5;457,99;689,6;3448;1158,05;Cartão Débito;Marketplace;Norte;RS;2024-04-19;2024;4;202404
4458;78012;5608;Eletrônicos;Acessórios;10;238,15;453,08;4530,8;2149,3;Boleto;E-commerce;Sudeste;ES;2024-03-15;2024;3;202403
4459;63581;6003;Vestuário;Tênis;2;204,66;263,72;527,44;118,12;Cartão Débito;Loja Física;Nordeste;SC;2019-07-15;2019;7;201907
4460;86954;9633;Alimentos;Mercearia;6;264,75;611,59;3669,54;2081,04;PIX;Loja Física;Sudeste;CE;2024-12-02;2024;12;202412
4461;97741;2725;Vestuário;Calças;6;113,43;185,56;1113,36;432,78;PIX;Marketplace;Centro-Oeste;SP;2018-02-25;2018;2;201802
4462;78302;2791;Alimentos;Bebidas;2;231,34;572,97;1145,94;683,26;Cartão Débito;Loja Física;Norte;PR;2018-08-06;2018;8;201808
4463;27884;4521;Vestuário;Jaquetas;6;174,99;435,57;2613,42;1563,48;Cartão Crédito;E-commerce;Sul;CE;2017-03-12;2017;3;201703
4464;36183;5307;Escritório;Organização;5;54,86;104,01;520,05;245,75;Dinheiro;E-commerce;Nordeste;CE;2018-07-25;2018;7;201807
4465;24760;4343;Escritório;Informática;7;67,48;93,51;654,57;182,21;Cartão Crédito;Marketplace;Sul;PR;2019-03-29;2019;3;201903
4466;97809;5124;Eletrônicos;TVs;8;314,15;583,05;4664,4;2151,2;PIX;Marketplace;Centro-Oeste;SP;2019-03-21;2019;3;201903
4467;89476;6964;Móveis;Mesas;10;348,65;862,05;8620,5;5134;PIX;E-commerce;Norte;SC;2021-03-29;2021;3;202103
4468;61574;4586;Eletrônicos;TVs;10;287,79;642,92;6429,2;3551,3;Cartão Débito;Loja Física;Norte;RJ;2015-01-06;2015;1;201501
4469;61207;4364;Móveis;Armários;5;339,97;837,69;4188,45;2488,6;Cartão Crédito;Marketplace;Sudeste;MT;2019-11-14;2019;11;201911
4470;78583;9901;Vestuário;Jaquetas;7;244,92;591,58;4141,06;2426,62;Boleto;Marketplace;Norte;PE;2023-10-31;2023;10;202310
4471;61648;6075;Escritório;Informática;7;403,95;649,13;4543,91;1716,26;Dinheiro;E-commerce;Norte;CE;2015-03-10;2015;3;201503
4472;80756;2534;Alimentos;Bebidas;7;325,95;537,26;3760,82;1479,17;Dinheiro;E-commerce;Norte;MT;2024-10-20;2024;10;202410
4473;59523;1691;Eletrônicos;Acessórios;1;120,45;187,58;187,58;67,13;Boleto;Marketplace;Nordeste;SC;2019-07-04;2019;7;201907
4474;45818;3065;Vestuário;Calças;2;63,44;109,86;219,72;92,84;PIX;Loja Física;Sul;DF;2022-07-29;2022;7;202207
4475;30014;7125;Escritório;Organização;8;52,28;107,6;860,8;442,56;PIX;Marketplace;Sul;SC;2022-06-23;2022;6;202206
4476;42737;8964;Móveis;Armários;10;278,56;441,33;4413,3;1627,7;Dinheiro;E-commerce;Sul;AM;2022-07-01;2022;7;202207
4477;13835;3063;Vestuário;Calças;1;149,38;282,84;282,84;133,46;Dinheiro;Loja Física;Centro-Oeste;SP;2019-01-15;2019;1;201901
4478;59496;3031;Escritório;Papelaria;5;467,48;770,67;3853,35;1515,95;PIX;Marketplace;Nordeste;PR;2017-07-19;2017;7;201707
4479;77954;4549;Móveis;Sofás;1;174,65;405,58;405,58;230,93;Dinheiro;Loja Física;Centro-Oeste;PA;2017-04-28;2017;4;201704
4480;33757;5207;Eletrônicos;TVs;2;238,35;489,16;978,32;501,62;PIX;Loja Física;Centro-Oeste;CE;2024-08-05;2024;8;202408
4481;11760;3288;Móveis;Mesas;5;448,49;986,99;4934,95;2692,5;Cartão Débito;Marketplace;Centro-Oeste;AM;2020-08-09;2020;8;202008
4482;65829;3564;Alimentos;Bebidas;8;250,2;491,5;3932;1930,4;Dinheiro;Marketplace;Norte;MT;2024-10-19;2024;10;202410
4483;35189;3154;Vestuário;Jaquetas;5;295,33;736,19;3680,95;2204,3;Cartão Débito;E-commerce;Centro-Oeste;AM;2016-09-12;2016;9;201609
4484;69440;5300;Vestuário;Camisetas;7;143,17;247,49;1732,43;730,24;PIX;Marketplace;Centro-Oeste;GO;2023-10-08;2023;10;202310
4485;12827;6817;Escritório;Papelaria;7;235,61;446,06;3122,42;1473,15;Boleto;Marketplace;Sudeste;PA;2018-01-27;2018;1;201801
4486;22568;6344;Eletrônicos;Acessórios;6;408,22;692,62;4155,72;1706,4;Cartão Crédito;E-commerce;Sul;GO;2017-01-12;2017;1;201701
4487;55586;3285;Alimentos;Bebidas;5;351,28;831,65;4158,25;2401,85;Dinheiro;Loja Física;Sul;MT;2017-03-07;2017;3;201703
4488;90602;9881;Eletrônicos;Notebooks;1;72,84;121,11;121,11;48,27;Cartão Crédito;E-commerce;Sudeste;SP;2016-10-15;2016;10;201610
4489;54066;7931;Eletrônicos;Notebooks;9;478,84;892,48;8032,32;3722,76;Cartão Crédito;Marketplace;Centro-Oeste;SC;2017-01-01;2017;1;201701
4490;74382;2776;Alimentos;Mercearia;5;444,34;715,99;3579,95;1358,25;Cartão Débito;Loja Física;Centro-Oeste;MG;2024-07-07;2024;7;202407
4491;68909;8496;Alimentos;Bebidas;1;86,06;105,71;105,71;19,65;Boleto;E-commerce;Norte;DF;2017-12-04;2017;12;201712
4492;77095;7640;Eletrônicos;Notebooks;7;76,95;93,22;652,54;113,89;Dinheiro;E-commerce;Nordeste;GO;2015-01-02;2015;1;201501
4493;88767;4579;Vestuário;Camisetas;2;408,93;723,64;1447,28;629,42;Dinheiro;E-commerce;Centro-Oeste;PR;2016-04-19;2016;4;201604
4494;62603;5761;Móveis;Mesas;7;39,37;89,43;626,01;350,42;Boleto;E-commerce;Norte;DF;2017-03-14;2017;3;201703
4495;17481;2315;Móveis;Armários;5;486,22;884,48;4422,4;1991,3;Cartão Débito;E-commerce;Sudeste;PE;2022-06-16;2022;6;202206
4496;69427;6339;Escritório;Organização;1;95,39;174,11;174,11;78,72;Cartão Crédito;Loja Física;Centro-Oeste;PR;2020-07-16;2020;7;202007
4497;74345;6454;Vestuário;Calças;7;75,86;119,17;834,19;303,17;Dinheiro;Marketplace;Nordeste;MT;2022-06-17;2022;6;202206
4498;74743;8432;Escritório;Informática;9;23,37;33,93;305,37;95,04;Cartão Débito;Marketplace;Norte;MG;2023-04-05;2023;4;202304
4499;80965;5156;Vestuário;Jaquetas;8;28,57;63,48;507,84;279,28;Cartão Débito;Loja Física;Sul;RJ;2018-08-13;2018;8;201808
4500;37233;7900;Móveis;Armários;6;349,97;639,61;3837,66;1737,84;Boleto;E-commerce;Norte;SP;2021-10-05;2021;10;202110
4501;23554;4683;Escritório;Impressão;2;154,38;196,29;392,58;83,82;PIX;Loja Física;Norte;DF;2016-08-30;2016;8;201608
4502;18878;7241;Vestuário;Camisetas;3;305,69;590,02;1770,06;852,99;Dinheiro;E-commerce;Sul;RS;2019-08-15;2019;8;201908
4503;35122;1273;Alimentos;Snacks;9;417,36;580,18;5221,62;1465,38;Dinheiro;E-commerce;Nordeste;GO;2021-09-12;2021;9;202109
4504;20429;4773;Vestuário;Tênis;2;469,19;647,4;1294,8;356,42;Dinheiro;Marketplace;Norte;CE;2018-06-21;2018;6;201806
4505;84588;9738;Eletrônicos;Notebooks;10;52,99;110,88;1108,8;578,9;PIX;Marketplace;Sudeste;DF;2020-05-09;2020;5;202005
4506;47434;6983;Alimentos;Snacks;3;188,88;391,91;1175,73;609,09;Cartão Débito;Marketplace;Nordeste;SC;2020-06-23;2020;6;202006
4507;19168;3063;Eletrônicos;Celulares;9;179,2;420,79;3787,11;2174,31;Boleto;Marketplace;Norte;PE;2020-12-04;2020;12;202012
4508;82544;5227;Vestuário;Jaquetas;7;88,09;128,81;901,67;285,04;Boleto;Marketplace;Centro-Oeste;RJ;2019-11-20;2019;11;201911
4509;83256;4347;Eletrônicos;Celulares;10;219,5;395,31;3953,1;1758,1;PIX;E-commerce;Sudeste;SC;2024-11-09;2024;11;202411
4510;55650;2713;Eletrônicos;Notebooks;7;148,54;300,74;2105,18;1065,4;Cartão Crédito;Marketplace;Norte;CE;2018-05-24;2018;5;201805
4511;27069;3676;Móveis;Mesas;2;30,29;68,82;137,64;77,06;Dinheiro;E-commerce;Sul;DF;2017-10-15;2017;10;201710
4512;48215;5163;Alimentos;Congelados;5;82,08;121,05;605,25;194,85;PIX;E-commerce;Norte;MG;2019-10-19;2019;10;201910
4513;84643;5424;Escritório;Papelaria;8;349,25;798,46;6387,68;3593,68;Cartão Débito;Loja Física;Norte;SC;2020-05-06;2020;5;202005
4514;56330;4920;Vestuário;Tênis;3;176,28;413,22;1239,66;710,82;Dinheiro;E-commerce;Norte;SC;2024-12-02;2024;12;202412
4515;27513;7055;Móveis;Sofás;9;417,5;589,38;5304,42;1546,92;Cartão Débito;Marketplace;Nordeste;RJ;2021-02-01;2021;2;202102
4516;77665;3150;Alimentos;Mercearia;4;260,37;445,43;1781,72;740,24;PIX;Marketplace;Sudeste;RJ;2018-12-08;2018;12;201812
4517;61158;4425;Eletrônicos;TVs;10;123,41;262,82;2628,2;1394,1;Cartão Crédito;E-commerce;Sul;RJ;2020-10-20;2020;10;202010
4518;33855;5548;Eletrônicos;Celulares;4;202,3;348,58;1394,32;585,12;Cartão Crédito;E-commerce;Centro-Oeste;PE;2023-05-25;2023;5;202305
4519;56911;9834;Alimentos;Bebidas;8;453,87;570,1;4560,8;929,84;Boleto;Marketplace;Sul;SC;2023-09-07;2023;9;202309
4520;85085;9062;Móveis;Mesas;10;262,4;640,37;6403,7;3779,7;PIX;Loja Física;Nordeste;GO;2017-12-15;2017;12;201712
4521;92093;2531;Móveis;Mesas;10;136,31;170,83;1708,3;345,2;Cartão Débito;E-commerce;Nordeste;GO;2020-09-20;2020;9;202009
4522;91087;6393;Móveis;Armários;3;181,02;430,12;1290,36;747,3;Dinheiro;E-commerce;Sudeste;PE;2024-04-21;2024;4;202404
4523;64211;1657;Alimentos;Mercearia;5;238,1;561,37;2806,85;1616,35;Boleto;E-commerce;Sudeste;PR;2019-12-27;2019;12;201912
4524;11567;1393;Alimentos;Mercearia;9;452,61;818,67;7368,03;3294,54;PIX;Loja Física;Nordeste;ES;2020-08-23;2020;8;202008
4525;97494;6516;Alimentos;Congelados;7;265,76;469,63;3287,41;1427,09;Cartão Crédito;E-commerce;Nordeste;MT;2020-03-19;2020;3;202003
4526;63366;6984;Alimentos;Bebidas;1;281,42;554,62;554,62;273,2;Dinheiro;Marketplace;Nordeste;PE;2015-01-30;2015;1;201501
4527;78414;9815;Escritório;Organização;3;153,47;202,66;607,98;147,57;Dinheiro;E-commerce;Centro-Oeste;MT;2024-09-14;2024;9;202409
4528;22791;8985;Vestuário;Calças;10;484,16;986,61;9866,1;5024,5;Cartão Crédito;E-commerce;Sul;ES;2016-12-27;2016;12;201612
4529;19136;9965;Eletrônicos;TVs;6;28,67;35,14;210,84;38,82;Cartão Débito;Loja Física;Sudeste;DF;2020-10-22;2020;10;202010
4530;39510;4083;Alimentos;Congelados;1;273,45;663,68;663,68;390,23;Cartão Crédito;Loja Física;Nordeste;DF;2017-04-03;2017;4;201704
4531;99146;6016;Vestuário;Tênis;7;153,18;375,42;2627,94;1555,68;Cartão Crédito;Loja Física;Sudeste;AM;2017-04-30;2017;4;201704
4532;97647;6539;Vestuário;Tênis;4;196,01;322,58;1290,32;506,28;Dinheiro;Marketplace;Nordeste;PA;2016-12-14;2016;12;201612
4533;24430;4510;Vestuário;Tênis;2;188,53;406,2;812,4;435,34;Dinheiro;Marketplace;Sudeste;GO;2015-12-06;2015;12;201512
4534;41985;1386;Vestuário;Camisetas;1;283,31;550,43;550,43;267,12;Boleto;E-commerce;Sul;SP;2017-10-14;2017;10;201710
4535;40305;1805;Escritório;Informática;6;475,45;881,55;5289,3;2436,6;Boleto;Loja Física;Nordeste;PA;2020-02-18;2020;2;202002
4536;82810;2759;Eletrônicos;Celulares;2;193,76;438,9;877,8;490,28;Cartão Débito;Loja Física;Sul;SC;2020-12-29;2020;12;202012
4537;47913;8588;Alimentos;Congelados;4;279,19;502,47;2009,88;893,12;PIX;Loja Física;Sudeste;RS;2020-08-22;2020;8;202008
4538;83600;7931;Alimentos;Bebidas;5;421,64;752,38;3761,9;1653,7;Cartão Crédito;Loja Física;Sul;MG;2023-02-01;2023;2;202302
4539;79422;5531;Móveis;Armários;9;367,16;621,37;5592,33;2287,89;Cartão Débito;E-commerce;Nordeste;RJ;2018-02-01;2018;2;201802
4540;99276;7059;Escritório;Organização;5;372,51;922,27;4611,35;2748,8;Cartão Crédito;E-commerce;Sudeste;GO;2018-02-21;2018;2;201802
4541;76730;5019;Móveis;Armários;8;375,04;601,3;4810,4;1810,08;Dinheiro;Marketplace;Nordeste;MG;2021-10-11;2021;10;202110
4542;13001;9268;Escritório;Papelaria;1;288,63;582,74;582,74;294,11;Dinheiro;Marketplace;Sudeste;AM;2022-09-24;2022;9;202209
4543;30704;9359;Vestuário;Calças;9;370,15;648,09;5832,81;2501,46;Dinheiro;Marketplace;Sudeste;RJ;2017-10-26;2017;10;201710
4544;64666;3929;Alimentos;Snacks;3;245,34;329,01;987,03;251,01;PIX;Marketplace;Centro-Oeste;RS;2018-12-28;2018;12;201812
4545;57374;8624;Móveis;Mesas;6;426,58;552,69;3316,14;756,66;PIX;Loja Física;Centro-Oeste;GO;2017-10-11;2017;10;201710
4546;24661;9669;Vestuário;Tênis;8;45,43;79,47;635,76;272,32;Boleto;Marketplace;Sudeste;MT;2021-04-04;2021;4;202104
4547;30255;7075;Vestuário;Jaquetas;10;465,15;984,05;9840,5;5189;Boleto;Loja Física;Centro-Oeste;RS;2015-05-25;2015;5;201505
4548;64302;2667;Vestuário;Tênis;7;160,63;289,35;2025,45;901,04;Dinheiro;Marketplace;Centro-Oeste;AM;2020-04-15;2020;4;202004
4549;54208;3986;Escritório;Informática;1;295,11;678,88;678,88;383,77;Cartão Crédito;E-commerce;Sul;DF;2022-04-08;2022;4;202204
4550;68981;5256;Eletrônicos;Acessórios;1;117,52;233,17;233,17;115,65;Dinheiro;Loja Física;Norte;PE;2020-02-15;2020;2;202002
4551;59567;3422;Móveis;Armários;10;164,78;274,64;2746,4;1098,6;Boleto;E-commerce;Nordeste;SC;2016-01-11;2016;1;201601
4552;34928;1520;Escritório;Papelaria;1;225,38;556,65;556,65;331,27;Cartão Débito;E-commerce;Nordeste;MT;2018-12-31;2018;12;201812
4553;57904;3346;Vestuário;Camisetas;6;68,08;133,91;803,46;394,98;Dinheiro;Loja Física;Nordeste;AM;2015-10-06;2015;10;201510
4554;13976;6930;Escritório;Papelaria;10;85,44;168,33;1683,3;828,9;PIX;Loja Física;Sul;SP;2016-01-12;2016;1;201601
4555;69954;6803;Vestuário;Jaquetas;5;166,49;356,33;1781,65;949,2;PIX;Marketplace;Sudeste;SP;2016-02-13;2016;2;201602
4556;69961;4915;Vestuário;Tênis;3;73,28;106,89;320,67;100,83;PIX;E-commerce;Nordeste;ES;2020-11-13;2020;11;202011
4557;11568;6240;Eletrônicos;Celulares;8;153,58;340,31;2722,48;1493,84;PIX;E-commerce;Sudeste;SC;2021-11-20;2021;11;202111
4558;19930;5189;Móveis;Cadeiras;1;117,43;237,71;237,71;120,28;Dinheiro;Loja Física;Sul;DF;2021-03-31;2021;3;202103
4559;39206;2551;Vestuário;Jaquetas;5;325,37;444,54;2222,7;595,85;Cartão Crédito;E-commerce;Centro-Oeste;MT;2018-03-13;2018;3;201803
4560;42951;7303;Vestuário;Calças;7;295,24;542,92;3800,44;1733,76;Dinheiro;E-commerce;Sul;CE;2022-12-06;2022;12;202212
4561;94632;3878;Móveis;Armários;5;259,79;394,95;1974,75;675,8;Cartão Crédito;Marketplace;Sul;SP;2023-08-05;2023;8;202308
4562;24191;8462;Vestuário;Calças;4;455,79;694,47;2777,88;954,72;PIX;Loja Física;Sul;SP;2021-07-17;2021;7;202107
4563;59507;3733;Vestuário;Camisetas;1;436,1;1015,7;1015,7;579,6;PIX;E-commerce;Centro-Oeste;PE;2024-07-05;2024;7;202407
4564;40172;1738;Eletrônicos;Notebooks;8;38,56;65,34;522,72;214,24;Dinheiro;Loja Física;Norte;PE;2015-10-01;2015;10;201510
4565;49215;2849;Alimentos;Congelados;3;26,27;53,43;160,29;81,48;Dinheiro;Loja Física;Norte;CE;2015-06-26;2015;6;201506
4566;90546;9086;Móveis;Sofás;2;95,33;208,47;416,94;226,28;Cartão Crédito;Marketplace;Centro-Oeste;PE;2018-01-04;2018;1;201801
4567;43690;2377;Alimentos;Bebidas;7;193,87;317,22;2220,54;863,45;PIX;Loja Física;Nordeste;MT;2020-12-11;2020;12;202012
4568;71123;6967;Alimentos;Bebidas;7;25,23;44,97;314,79;138,18;PIX;Loja Física;Nordeste;DF;2016-05-01;2016;5;201605
4569;65061;3306;Escritório;Informática;4;284,5;676,29;2705,16;1567,16;PIX;Marketplace;Sudeste;PA;2017-10-17;2017;10;201710
4570;85039;7151;Móveis;Cadeiras;4;337,97;496,55;1986,2;634,32;Dinheiro;Loja Física;Nordeste;RJ;2019-01-01;2019;1;201901
4571;30896;1960;Escritório;Organização;4;489,02;756,61;3026,44;1070,36;Cartão Crédito;Marketplace;Norte;DF;2017-12-21;2017;12;201712
4572;45514;6087;Móveis;Cadeiras;10;204,43;316,22;3162,2;1117,9;Boleto;E-commerce;Sul;CE;2015-03-16;2015;3;201503
4573;26586;4015;Móveis;Mesas;10;378,88;593,87;5938,7;2149,9;PIX;E-commerce;Norte;RJ;2018-12-03;2018;12;201812
4574;87025;6591;Escritório;Papelaria;7;408,7;966,17;6763,19;3902,29;Dinheiro;E-commerce;Norte;PR;2022-01-16;2022;1;202201
4575;89942;5874;Alimentos;Congelados;2;18,43;23,89;47,78;10,92;Cartão Débito;Loja Física;Nordeste;MG;2021-06-24;2021;6;202106
4576;29635;7589;Móveis;Sofás;10;227,29;471,65;4716,5;2443,6;PIX;Marketplace;Sul;SP;2021-12-22;2021;12;202112
4577;51770;4664;Escritório;Informática;1;52,38;129,17;129,17;76,79;Cartão Crédito;Loja Física;Centro-Oeste;DF;2017-01-30;2017;1;201701
4578;77141;1386;Vestuário;Jaquetas;8;280,25;617,35;4938,8;2696,8;Cartão Crédito;E-commerce;Nordeste;SP;2015-12-25;2015;12;201512
